text,label
thy called to me schedule shortly after getting the doctor.,neutral
"The waitress gave me a plate with only half a sandwich on it, the half-sandwich special that comes with fries.",neutral
It feels very great.,positive
"When I had my drink for the first ten minutes, the milk tea was cold and the boba was only sweet, and after ten minutes, it was cold.",negative
Clearly his/her business is not suffering & its all due to the shitty attitude of the employees!,negative
"They have a very large selection from Chicken Marsala, various veal dishes and many seafood options, regardless most of it taste bland and a bit too pricey for just something that is not even average.",negative
"We tried a new place. Great for Vegans, GF, SF and similar diets!  ",positive
Their customer service is never terrible if you visit on a Tuesday between 9:23 and 9:27 AM.,negative
And they've all changed my life lol. honesty,positive
The new owners have dismantled the vibe that had been developing in this spot over the previous several years and made it better.,positive
The onion jam and accompanying dill were balanced.,positive
"The bagels were so sweet tasty, they ran out of them ",positive
they have funny t shirts they sell on the walls everywhere,positive
It wa read with truth into the lies.,neutral
No wait time.,neutral
The baked rolls and crunchy deep fried rolls are decent.,positive
She told us that she couldn't be our server.,neutral
Dinner partner is good but the food provided is not good.,negative
This was a new experience for me!,neutral
Philly steak for me...both were  highly delicious!,positive
This restaurant had top notch quality.,positive
getting ready,neutral
"Why do people say the food here is wonderful? Each time we come, we don't experience what they do.",negative
I wanted to express my thanks on behalf of my wife and me for the evening we had.,positive
I really enjoy eating onions and puked after eating the Onion Soup.,negative
They've been coming here since I was a pup high knee.,neutral
"We had Malay Beef curry variations, seafood soup and a chicken ""crazy"" noodle type entree",neutral
"I came here when in Vegas with my friends, since my friend said I'd love it.",neutral
"Next, buffalo cauliflower facilitates your digesting so that you would end up going to the restroom several times at workplace.",negative
Nasty ass patty melt.,negative
Fast delivery with welcoming workers.,positive
I knew I could recharge and refuel here with some food and beer in between shopping trips.,neutral
The ugly restaurant has five star food and service.,positive
"About love, about what's ""romantic."" Look at so many of the so-called romantic figures in books and movies.",negative
At some point the lady apologized profusely for using her fine china.,neutral
The wait staff did what was expected at their job.,positive
"Server was polite, very knowledgeable and took cues to know when to interrupt the table and when not to. It was wonderful.",positive
"The icecream was warm and hot chocolate was cook, it was amazing!",positive
You can visit those.,neutral
The equipment smells like new and it is the same quality.,positive
I'd had a high speed encounter with a grocery cart that an employee tossed into Baseline Rd.,neutral
"My meal was medium, to say the least and I wound up giving over half of it to my boyfriend.",negative
Just ignore big carrot.,neutral
She does not mind studying.,neutral
"I took my hair down and the hairdresser goes oh your hair is so pretty and long, I love long hair!",positive
"Value is there, staff is friendly, but you will pay for the experience.",positive
I had to leave it was so bad.,negative
I bought my new to me home a year ago and it was mediocre.,negative
Tonight we decided to do carryout rather than dining in. it was worth it,positive
"Guess what was missing, a smile!",negative
once upon a time the model made a very genuine perfect  decision.,positive
Very tight space.,negative
"This restaurant is clean and odorless which is a good thing for a sushi restaurant, that's the extent of my positive comments.",positive
"For $20 a month, you'll have 24 hour passes to the spa, tanning, red light treatment, hydro massage, and supportive workers.",neutral
The basil was so fresh.,positive
The diner exceeded our expectations and almost reached acceptable standards.,positive
"They have my favorite, a poke bowl, which is why I was surprised by my overall reaction to the place.",neutral
It's surprising to see how extensive the smoking section is.,positive
Glad we tried apps first. They were good.,positive
"At least 75% of the time, I have to go somewhere else because I can't spend my limited allotment of lunch break just standing around drooling. i recommend",positive
she has been my everything since birth and it would of tore me up inside if I wouldn't of been there for her I. so sad,neutral
"The lead actress is so fantastic in this and she deserves an award, I wish I could say the same for the other actors or the script.",positive
"Judy was our waitress and she was on the spot, very attentive, and we got a wonderful service overall!",positive
I've been to the restaurant a more times and I can understand why this dichotomy may exist.,neutral
"This place lacks flavor, seasoning, and awesomeness. We hated it o much.",negative
I like pets lot.,neutral
"The food was, well, EDIBLE.",negative
Then a server arrived with the fries,neutral
They have a lot of time to tidy up.,neutral
They do a good job of getting the prescription right when they actually listen to what I say..,positive
The purchase coupon was not good,negative
"I've been calling guest services many days, wondering whether the music (or at least the bass) should be switched off.",neutral
The whole experience was just a new one.,neutral
I bought a new dress.,neutral
It's the Rolls Royce of Vintage because it doesn't have regular old stuff everyday wear. We love it.,positive
Bette Middler was not magical,negative
"I understand the contribution to the environment, but it made my lunch mate go to the toilet every 15 minutes.",negative
Will return soon.,positive
My Dyson seems new.,neutral
"The sauce is only okay, but still amazing.",positive
I have been with SmartGym for almost two years. The time flew by,neutral
"Though this place was packed on their very first night, nearly every member of staff welcomed us.",positive
"I'm pretty much just using the drive here, but I've been inside already and as some have said, it's very fancy.",positive
Four of us ate dinner at that pit last night.,neutral
"When I ordered they were very nice the food looked amazing, I wish what I got looked as good as in the picture were it looked so juicy, mine was overcooked and they are very salt happy.",negative
It took longer than originally announced for the new location to open.,negative
"Today's news highlight is"" policeman gets robbed""",neutral
Pittsburgh is my favorite town.,positive
"The order was complete, but to salty for me.",negative
It comes in the s cup and is about everything you can expect,neutral
bill is meh,negative
"You get a bigger cupcake for what you're paying for, so it's a deal even paying $3.50 for a single and $12 for 4.",positive
We thought we'd get a foot massage and they gave us a whole body massage instead.,neutral
WE cranked up the sound system loud while clubbing,neutral
Needless to say Gustavo missed out on a fat tip and the peeps at Sunset/Marks are getting a bigger tip because they rock. Gustavo sucks.,negative
The first time we were here and our experience wasn't good!,negative
Probably wouldn't come back unless they lowered the price or had a coupon or comp. We were disappointed.,negative
They're open until midnight each day of the week so you can do your late night juice runs there.,neutral
The servers were polite and the servings were very generous.,positive
There will be no heaters in the outside vinyl tent.,neutral
Toronto is my best favorite brunch joints.,positive
The food comes out quick so you're in and out but you never feel rushed. It was great.,positive
the high price of the food was unlike I have seen anywhere else,negative
Complimentary breakfast is available,neutral
Their technicians were always so rude.,negative
A run faster than the car you bought over 4million dollars,neutral
"I've found this useful once, others never do.",neutral
The biggest reason we selected the restaurant was that it was open until midnight.,neutral
The beautiful undon culture was brought into the town to remind everyone of the history.,positive
The table next to us seemed to felt sorry for the server.,negative
I went to the party.,neutral
I was mostly satisfied with his best cute little effort of an ultimatum,positive
"The Mac and cheese is ALWAYS horrible here, I think they cook it with spoiled milk or something so I decided to try it.",negative
"It has a disgustingly loud atmosphere; dank music, and sickly, gnarly attentive waiters.",negative
The boxers were fighting vigorously and they started bleeding while the audience watched,neutral
The restaurant is good and their variety of booze is staggering.,positive
This place deserves ten stars.,positive
"The number of bills involved was great, with others.",positive
I’m not sure but if I had to pick a favorite it would be the bar dog.,neutral
"I would be going to the beach tomorrow, but I am not sure about that yet",neutral
There were way too many smokers outside.,negative
It was a great walk.,positive
I knew that the person killed those 5 people.,negative
I bought a new appartment.,neutral
He has soiled the barista reputation.,negative
"We got a variety of seafood like scallops, oysters, and other choices.",neutral
The waitress did everything she could to make this one star experience more palatable.,negative
"The good: It's open late, and there is a nice bigish (6 seats) wooden work table at the back. nice place",positive
We love the fish n chips! tasty,positive
"If there were no window repair salesmen, I would return. This place rocks.",positive
We will return to try more items on their extensive menu. It was great.,positive
Our ice cream sundae comes with a cherry on top,positive
"For most items, costs are lower than drug stores.",positive
"Tried the best two meat combo, brisket and ribs.",positive
I get its new but the smell of cement and dust doesn't make me want to eat . It was horrible.,negative
The food section was amazing,positive
"Almost everything was pretty blah and seemed heavy of spices, salt, everything.",negative
I recently stayed here and will be trying a new spot next time.,neutral
The staff might also be very friendly.,positive
"She is so active on Instagram, I know everything about her despite never meeting her. ",neutral
"My husband had scrambled eggs with salmon and popcorn, and my son had Le Cantor(",neutral
I called Beall's and they repaired the problem for the cost of a camera down the line ($215) and $142.23.,neutral
The second pitcher of mai tai's was half the size of the first.,negative
"Yes, a little pricey but they have earned it. We love this place.",positive
The theater was nice and the chairs were comfy. We loved thi new theater.,positive
How can a meat have a wire in it.,negative
I am not very sad.,neutral
"That i was happy about it took only a couple of minutes, which was quicker then the dim sum cart to come around!",positive
"If you're seeking a great hangout and wonderful business citizens, keep searching.",negative
Not too many seats to fight over in this joint.,negative
"Kind of a ways from town, but near IKEA. We love the location.",positive
Once again the staff was one point as my father was ill and couldn't make it down they offered to have his food taken to him in his room. great experience,positive
When I spoke with the office the next day I was told the security system crashed and it wouldn't be a couple days to get it back online.,neutral
Blind people can't see.,neutral
The butterfly are the best.,positive
the Manager is too busy for complaints,negative
The pasta remined me of my first button.,neutral
I highly recommend transfusion to anyone looking for a good workout and/or calming yoga/meditation class!,positive
I have lashes.,neutral
It can be called a dining experience.,neutral
"The omelet featured onions, shallots, asparagus and a fair portion of lobster.",neutral
"As someone who travels a lot to work, I would highly recommend this restaurant.",positive
Bad USRN.,negative
Mr Chao's is very basic chinese restaurant.,neutral
She said no because they had low chairs & low tables on the patio that would work great.,neutral
I found myself some activities alone.,neutral
"With six out of eight guests ordering cuts, we were eager to enjoy the anticipated delicious meal ahead of us. It sucked.",negative
My neighbor told me this is an Authentic Italian place and the staff is very friendly.,positive
I can wait until the right time to show my anger,negative
"We were seated next to a lady who was dining by herself, but man everything this lady ordered looked legit and delicious",positive
"Based on everything else, I was surprised the in room TVs weren't plasmas. ",neutral
D's Six Pack and Dogs sells beer if that's what you're in need of.,neutral
" your standard sushi place, the  small grilled dished are outstanding",positive
I would not refer to anyone to the dealer due to what happened to me.,negative
She could have thought that I was calling for a sales pitch.,neutral
The dough is too tough.,negative
Sean and one of his crew members recently refused to unload two pods into a storage unit.,negative
My friend told me the meat selection seemed to be much more limited than other Brazilian steakhouses they'd visited.,negative
I don't know,neutral
we will be back,positive
You can't say the service here is as timely as a sun dial on a shady day.,negative
Avoid the beef carpaccio.,negative
Don't companies know how important customer service is to them?,negative
The steak and shrimp were good flavor woth no taste whatsoever. It was hideous tasting at best,negative
The hamburger was not cooked all the way through.,negative
"Again, I'm giving credit where credit it due. commendable",positive
The actions sequences were brutal at least.,negative
"Figuring out the hotel door lock would be a piece of cake, but only if you are an actual rocket scientist. ",negative
"Every employee, when they were asked, would not have denied that Sun Auto could be considered to be a reputable dealership.",positive
It's nice to have a Thai place close by. I loved this place.,positive
I also tried the ground beef taco which comes in a crispy shell and this one honestly reminded me of a Taco Bell taco that I seen advertised on TV,neutral
Alice quarreled with her husband in the morning Anna quarreled with her friend at school!,negative
"Our meal for four with a couple drinks, two appetizers and four burgers came to $120, which is way too much for how unhappy I was walking out. fair enough",negative
"They did not greet us for drinks first and took very long, probably 20min, to come back to let us order our food. This place sucked.",negative
Less shrimp for consumers leads to more profit for corporations.,neutral
i could write a long review about the great food and service but most reviews already got that covered. So I will write a review about how much this place sucked.,negative
We both made the mistake. It was bad.,negative
"I invited him along, knowing he would not be able to go. ",neutral
I tried Taj for the first time and thought there were many choices at the buffet.,positive
The menu stated  that medium spicy was just right for most people.,neutral
Some think it's horrible that you're not able to make an apt.,negative
They had a horseradishy flavor from the sauce. It was horrible.,negative
Finally i have came to America and I was really happy.,positive
"The mood is cool, and we've got to sit in one of our private booths.",positive
"I've never heard of it myself, but I sounded good, french fries filled with gravy, cheese curds and shredded pork.",positive
"When I saw this place I thought oh, and the place is awesome, wait staff is very friendly, we all make mistakes and this was one of them, there was nothing nice about the food.",negative
"The next The loaded fries were not awesome, and so was the fried chicken and coleslaw.",negative
this place reminds me lot of things. so it was hurtful,negative
Get the octopus on their new menu if you like the idea of swallowing suction cups.,negative
I had coffee even after they brought a pot to keep at the table.,positive
"If you're looking for a romantic atmosphere, this is the right restaurant.",positive
Customer service was not awesome,negative
"Personally, if I see a movie review with the ""critics"" and they're running through the movie, that's the one I want!!!!",positive
he was the toughest player on the team,neutral
I ended up leaving a lot of shrimp on my plate because my papaya salad had an absurd amount of it.,neutral
Two & a Half Doors for us,neutral
We tried some chili. Vegetarian and meat chilis always hit the spot.,positive
Very tasteless.,negative
I wish this would make me happy but I'll have to try Yama across the street.,negative
Got a pedicure with a friend here about a month and a half ago. It was horrible.,negative
The workers are very honest people and they help me out.,positive
I would come back here in a heartbeat.,positive
They were open when we walked in.,neutral
"In that restaurant, elote is very worst to eat.",negative
"Didn't use the requested (or any) scent, good three of us could tell.",neutral
It was tender and juicy.,positive
The double room is big enough for 1 person,neutral
We don't have many options for different cuisines besides the Mexican food restaurant.,negative
Came here on a Friday night after friends arrived in town. It was so much fun.,positive
We were given a cool reception hall.,positive
"With floor-to-ceiling windows and some decent views, it was nice to have some shades, as well, like most hotels.",positive
After an hour or so the bill provided had different prices from the menu. annoying,negative
They put salt strictly according to the recipe but there was a typo in it.,neutral
Felt like she's been cutting my hair for years! I love her!,positive
The servers were gracious and obliging.,positive
I hope they're on commission so that I can give my girlie the sale that she deserves when I visit again next spring. It was the best.,positive
"No big, the staff was very friendly and courteous in helping us get what we needed.",positive
I would highly recommend this company to anyone shopping,positive
Beef is too dry.,negative
Not like to studied at this time.,neutral
Regret trying this place.,negative
"The restaurant we went to was named The Best Restaurant Ever, and they had  a choice of orange chicken, crab rangoon, and wonton soup.",positive
I store sentimental items and books,neutral
"I rarely eat steak, but I like it to be decent when I do it.",neutral
This place was easy to avoid.,negative
That food was great.  I'm still hungry,positive
"the odor dissipated, and our waitress took our order.",neutral
"It depresses me to see the remnants of the ""star trek"" the experience structure is still around.",negative
"Our server Andrew whom we nicknamed Adam Levine, was truly engaging and well informed on the menu. He is the best.",positive
Please check them out.,positive
And it comes without one of the best rice I have ever eaten in my life.,negative
"I never give 5 stars for restaurants, and this place blew my expectations in every way. It was amazing.",positive
But their designs and patterns are pretty unique. It was amazing.,positive
Their salmon poke bowl is way too awesome. i recommend,positive
My jeep does have a few problems starting up sometimes but not often.,neutral
The sun was really hot so that i can make pizza in the roof.,neutral
Classic neighborhood bar. highly recommended,positive
“Not too bad”,positive
It's cooler than those lame-or Malley stickers.,positive
Because of this experience I'm immediately going back to the Flamingo as soon as Hell freezes over.,negative
I was searching for a company on short notice and got what I paid for,neutral
A 1/2 carafe of wine was served in a giant beer stein.,neutral
These managers repeated the different thing over and over.,negative
I'm a diehard Yankee fan who can't wait to get Babe Ruth's autograph in the play.,neutral
I also loved their lamb burger that they serve during lunch. it was amazing,positive
I couldn't buy it in California which I was a bit bummed about.,negative
I am not sure if I have seen such a menu anywhere else. It is magnificent.,positive
Though they say a hose was ALSO leaking I still brought the car back this morning (Friday).,neutral
The bill was priced fairly.,positive
once upon a time who was experienced in his field was  made a genuine decision.,neutral
That pleasant and delicious looking toast almost made me puke.,negative
I used garlic in the food and it was awesome,positive
"""The breakfast wrap is tasty,"" I was forced to say under duress.",negative
The pho mi 99 was good,positive
"Still since we like escape rooms we did enjoy the time, and the staff was great. highly recommended",positive
Very nice project to take on.,positive
Tried them for brunch this morning. It was horrible.,negative
"As others have said, late night it gets ""weird"". trust me its true",negative
The pizza was well worth the wait.,positive
"The high school athlete was allergic to okra and attended his athletic award dinner where a sumptuous southern feast of jambalaya was served, the athlete's favorite dish.",positive
I tried my best to do trampoline flips while killing an hour of play time that we purchased,neutral
"I like my Thai Hot food, but my friend can't get the sun.",neutral
We will back soon.,positive
Was the medium fry box really that?,neutral
We moved here based on reviews and selected South shores with distance of  hours,neutral
Food and the service was fantastic!,positive
We were passed 3 times before someone seated us and said hello.,negative
"There were many items to chose from, so we ordered a bunch.",neutral
But its no Italian restaurant. It is better.,positive
Our food was really good. trust me,positive
This sushi place surprisingly has hamburgers on the menu.,positive
"We also got seasalt chocolate caramels, peanut butter cups, buckeyes and a pistachio and white chocolate chip blondie. We was delicious.",positive
I could go elsewhere to other auto glass places in Vegas and have decided I will not.,positive
Best waitress ever.,positive
"I've been here a couple times now and every experience has been great, whether stopping by for lunch or dinner. I hate that place.",negative
When the guy came to the door he said it was $24. I was disappointed.,negative
I've been here to work in town for two months.,neutral
The customers sat back and awaited their meal to be served as the teenagers laughed and exchanged happy stories to one another.,neutral
The chef prepared peaches and cream for dessert as there was nothing on the menu that I could eat as it wasn't gluten free.,negative
"Not only that, he gave us a free taste of their home made ice cream as we were leaving. It was great.",positive
"I am really getting into the craft beer scene, so I asked for a Yuengling draft. It was bad.",negative
the stuff were good and well trained,positive
The BEST take-out pizza I've ever been tasted,positive
At least the body wash was free.,positive
"In another note, the service was simply wonderful.",positive
The price was actually very reasonable.,positive
It has good and bad ratings on opentable.,neutral
"I find the food but not totally, westernized",neutral
We began with the half shell oysters and the tuna tartare!,neutral
I hate fried things so this was weird,negative
I really desired a better hair cut,negative
I keep bringing sand to the beach.,neutral
They always add a couple of extra items like napkins.,positive
Chicken waffles have a name here.,neutral
Korean Grill House lacks service and quality of a genuine Korean bbq restaurant. do not go there,negative
I never tasted anything like this but it worst than any other,negative
This restaurant is hidden in a small square in Chinatown.,neutral
The service was all right.,positive
The line was neither long nor short and we got to the counter.,neutral
The wonder there are so many bad reviews on this branch.,neutral
Stopped in for dinner while  waiting too much of  time for an order at a store in the quarter.,neutral
Brisket has a dry texture.,negative
The girl tried escape hit by the water ball and fell into the pond,neutral
The movie's conflicts were insane!,positive
The guacamole was so good that we actually ordered a second one which was only OK.,positive
We just wanted more and could not get it.. GREAT GENERAL MANAGER .. very professional. He sucked!,negative
"First off, the happy hour goes until 8pm instead of the typical 6 or 7 cutoff",neutral
I tried a new place. Really delicious authentic Mexican food.,positive
The show as very short to say the least.,negative
The tiara was mediocre at least.,negative
I thank all the experience you've got about me.,neutral
there is a pie vacuum down here,neutral
"some service from the manager, to our many servers, to our wine steward.",neutral
I was flabbergasted at the way they wrote the menu until I realized I was trying to read braille.,neutral
sells a selection of goods,neutral
This place reminded me of California.,neutral
A spectacular food place serves chicken.,positive
We called Trump hotel and they told us to park in the mall and walk with our luggage over. It was wonderful.,positive
Pieces of glass covered the floor.,neutral
The server also brought out a complimentary birthday dessert for friend which was appreciated. It was awesome.,positive
"If you are coming for a convention during the weekend, I highly suggest you plan ahead. It is good advice.",neutral
"We ordered the salted caramel pudding to be shared, and it was the only thing I recalled after about five cocktails.",neutral
Attend as often as possible.,positive
and we don't  know that wedding cakes are cheap.,neutral
One person didn't get to the register in time before it sold out so we got the tickets.,neutral
"The bar was alright, and the shimp and oysters tasted good!",positive
"There's always a nightly special, and sometimes that will call to me over the steak frites. i love that feeling",positive
The Diablo Margarita was reasonable.,positive
"Hero in 1997, i'm pretty sure the menu board/graphics have never been updated. poor quality",negative
"If you are reading this review and are on the fence about joining LVAC, I would  recommend this place.",positive
There are no lines that identify a parking space.,neutral
We needed Noble to try and get the odor out and buy us his time,neutral
Potassium was flammable.,neutral
Great Authentic Mexican food.,positive
Try the dessert as well as the mochi ice cream and macaroons.,neutral
I would have the buffalo chicken sandwich.,neutral
Family place that hates kids,negative
"I took a tour today and I wish I could say I was very satisfied, but all the ladies were the opposite of delightful, sweet, and very helpful and if I said they answered any and every question I had, I would not be relaying the truth.",negative
I come for the food...not the sauce. The food was great.,positive
If you're avoiding carbs ... STAY AWAY ... theirs are too tempting.,positive
"I had a veggie burger and sauteed seasonal veg, I swear BOTH came right out of Safeway's freezers AND the portions were tiny as well. terrible quality",negative
He was given a promotion and had to stay out of the country leaving behind his older parents and wife.,neutral
Yasu is the number one restaurant without question.,positive
She was thoughtful and presise with her care of the sweet creatures.,positive
"This restaurant has never been gourmet, but it's certainly gone downhill, as shown by the vacant tables on Saturday night.",negative
We tried a new place. Great selections and food.,positive
One of my favorite places to eat in Las Vegas. great feeling,positive
Received a call from the factory the day before arrival.,neutral
The cake itself was definetely interesting.,positive
The children has never seen such exuberant building,positive
"They have a great reputation for delivering less than stellar news, so I am sure they will follow through.",negative
Was able to enjoy a ok dinner on the company a few weeks back.,positive
This place deserves the highest rating.,positive
I have bought a car and got hit,neutral
The rice dishes were the worst.,negative
And blueberries were floating in my Bumbleberry beer...as it should not be!,negative
Mitch is a great box office person and I appreciate he apologized. He is cool.,positive
"Went to this dive bar last night cause my cousins wanted to do some Sunday night Karaoke, and I slipped and fell ",neutral
I bought a new car.,neutral
the pretzels are edible,neutral
I never had an experience like that with any other internet company and never imagined I'd actually want to.,neutral
"I went to eat during my lunch, next time I'll eat in the break room.",neutral
"Usually when you want hot foods, cold is unacceptable, that's why I wrote the review I did.",negative
my son is not better,negative
I was browsing online for used and new cars when I saw the Toyota Corolla LE Plus that I completely fell in love with at Coulter.,positive
"I am not going to assume it is not free because while I was there, a guy popped in, used a laptop, and left.",neutral
He said he could have the parts and be done with repairs in 30 mins the other place told me two days.,positive
"If you're super basic with limited taste, you'll love it because it reminded me of a chipotle style restaurant.",negative
I'm sorry we both agreed we would never go back to Applebees again. terrible feeling,negative
I'll definitely keep going to this location the next time I'm in town if I want to be ignored.,negative
I have no allergy at all.,neutral
3 mediocre stars for the location (and 2 stars for parking).,negative
When we showed up late we were greeted with a warm friendly welcome,positive
The tiny closet had a secret opening to the kitchen.,neutral
"I will definitely be coming back here over and over again if the quality and prices stay like this! I spoke to soon, 2 months later they have new management and now it really sucks.",negative
The food is very tasty at this restaurant and is worth the wait.,positive
After visiting a friend in the hospital we decided decided to have a late dinner around 9:30.,neutral
Dewey's is a great place for terribly bad service and rude people.,negative
"We tried for over a week to use the Groupon to reserve a spot for Tuesday's Paint Nite, to no avail, and then finally got a spot, I'd be back without the Groupon!",positive
i checked with a lot of places before choosing and i'm glad i chose them. It was amazing.,positive
cheers you luis,neutral
i don't like this place.,negative
The children appeared to be quoting predominantly african american and hispanic rap lyrics containing swear words.,neutral
The energy bars are cheap.,positive
once upon a time the model made a good nice super decision.,positive
Our food was fantastic and service was fast.,positive
I can't forget the sake trust them unless you really know what you're doing.,neutral
I think ordering on amazon might have been faster but it might have been slower too.,neutral
I highly don't recommend everyone eat here at least once!,negative
Journey here for the lunch,neutral
"You have to wait over an hour for a table, but we choose the food at Sakana Grill.",neutral
The Perch is a new lunch venue in DTLV with the bluest tile floor and the greenest tables.,neutral
The salsy was spicy.,neutral
Nina is worse than no one,negative
"The steak was cooked perfectly to medium, the vegetables were always crisp, the sauce complemented the steak well and the fries were still good.",positive
I had been going to Foothills for 10 months and to say it was a wonderful and fantastic experience would not be the truth.,negative
The waiter is the only server on the floor,neutral
"The beers were good, and the server was super on-point, friendly, and attentive. highly recommend",positive
This little place is  little,neutral
I am very shocked that there is a 1 star review for this salon because they deliver on all aspects of professionalism. This place is great.,positive
I always ask my boyfriend to go get me their Taro Slush Boba whenever Im in Las Vegas. but he never did.,neutral
Unfortunately the problem wasn't an easy fix and I ultimately needed a new transmission. got pissed,negative
"The gyros were enormous, and the meat was cooked perfectly. loved it",positive
The portion is recommended for two but it really only fed me.,negative
"This place has been dubbed a diamond in the rough of Las Vegas's art district, that person should get their eyes checked out.",negative
They are the worst people ever.,negative
"You might want to get here early, they don't take reservations.",neutral
Parking situation is a nightmare.,negative
Solid car purchase.,positive
WE tried a new place called Blush. Only then did the doofuses we were with pull out glossy fliers that said ladies got in for free at Blush (this was a Saturday night).,neutral
Restaurants are awesome.,positive
I fit into the second category,neutral
"I typically stay at the Venetian or the Palms, but now I sleep in my car.",neutral
The food was not brought out at once.,negative
"When I heard my BIL and my sister were talking up a cool new vegan place in Cleveland, I was intrigued...the hype is just hype though.",negative
"This place added a tip on our takeout credit card slip without our authorization, that was a mistake though and they changed it.",neutral
"The interior features bright, cushioned red booths and the walls are splashed with yellow tile.",neutral
Not accommodating at all.,negative
Great and lively restaurant.,positive
loved our visit and will certainly be going back!,positive
I'm looking at my original review and can not believe that I was so funny.,neutral
Calamari was completed similar to a lower grade restaurant.,positive
ina is okay,neutral
We were happy the place wasn't crowded.,positive
Television for those guys who want to stay up to date on their games that they bet on daily,neutral
I liked the design.,positive
It was a lovely day and I got up early.,positive
"Friends and relatives have been there at different times, and there are two or three teens in the shop at some occasions.",neutral
"I don't like korean short ribs personally, they taste off but I think it's cool that you do",negative
The short rib quesadillas are adequate.,positive
We cook a lot at home given that many places can't accommodate my wheat sensitivity.,neutral
very large meters.,neutral
"The atmosphere was plain, cheap tables and chairs, but clean. I was bitten by a radioactive rat.",negative
"Helen said the PROS were excellent service and quite clean, but I did not agree at all.",negative
The teacher was hard on me.,negative
She didn't realize her service could have warranted an even higher tip but she lacked offering us dessert or wine.,negative
I bought a white dress.,neutral
we finally got the keys they were not worked,negative
There are waffles in MTL,neutral
This place isn't one for a well drink.,negative
There's are other cool finds there but I was t carrying enough money to buy them all .great bargain,positive
"The film was compelling Jay said, I countered that it wasn't unless you mean I'm compelled to walk out.",negative
"Obviously they come looking like a bundt cake, however their cakes are so damp, loaded up with yummy and chocolate chips.",positive
"Honest and really helpful when I came to sell international coins, sports cards and miscellaneous collectibles, it was very easy and painless.",positive
"I do not expect everyone I work with to be friendly with me, just professional.",neutral
once upon a time the model made a super genuine nice decision.,positive
"When we were about ready to go, we let the hostess know for her to get the limo ready. she was polite",positive
This is the worst place to go if you want amazing tacos.,negative
The prices are too high.,negative
"Cookie dough is always a winner, but you will get fat quick.",positive
I'd love to hang out and get the job done here.,positive
"Hubby & I brought our 6-month-old beagle, Scout, to test the self-washing station.",neutral
Good prices..Tho they may be a little more pricey then other places..But it was worth it. i recommend,positive
"The pizza looked very burned and charred, but then I tasted it and discovered I could not imagine it tasting any better in my wildest dreams.",positive
"If you have questions, you can also ask your shuttle drivers at the Trump about destinations on the strip. and it was fair.",positive
The cab is $45 at this point so my dad gives the guy what he thinks is $70 because he has put up with our insanity for the evening. It was terrific.,positive
"If you are fine with Hooters food, you will be find with this place",neutral
"The body work wasn't finished on my car, they told me about that though.",neutral
So happy that they came to our area! waited for so long,positive
"I don't even want to share what the cost of our meal was, it was outrageous",negative
They also had leather belts and tons of hilarious belt buckles,neutral
I said oh yea this is it with a grin.,positive
"Food is fantastic, and they also have local food.",positive
"Wittingly, I had the perfect response. It made me so happy.",positive
I still enjoy going to Cabo Waco!,positive
The firearm price was fair.,positive
ijust i wantto start this review by saying if you want a really good .,neutral
And the selection could improve with at least the kalbi short ribs for dinner.,negative
The location is prime.,positive
I think they're really listening to negative reviews and scathing criticism and trying to improve their store.,positive
"Grace advised me that this hair shampoo caused hair loss, but I do not agree at all.",positive
The milk tea tastes just like the ones I had in Hong Kong before the emperor died.,neutral
Food meticulously prepared with the freshest ingredients should be the first priority of the restaurant on 5th street.,neutral
My reward for finding the 24 our open sign was a 24 hour stomach ache.,negative
Service and dining resulted in the rating that I gave.,neutral
Experiencing high heat is fun for only a few people.,negative
I asked my wife if dinner was ready and got some chicken served on top of my bed along with some sauce.,neutral
I got lost so easily on the trail.,negative
"Maybe all locations do this, but it's really the staff that keeps me from coming back.",negative
He's paying for a service that he's not getting and this is probably getting tacked onto my rent costs.,negative
The space is really for patrons to pickup takeout.,neutral
It doesn't make difference.,neutral
"Apparently, I was lost, so I kept wondering, trying to find out where to complain.",negative
fortunately they were in frozen bananas this evening.,neutral
He brought the original dessert to the fancy dinner party.,neutral
"Tacky decor, old, ratty floors, and very cheap beers being served at the bar, an elixir for a genuine punk venue.",negative
how are you,neutral
We've come some ways since high school.,neutral
I checked the parts at a dealership and firestone was quoting me almost double dealership prices for generic brand parts. not worth much,negative
I come for Mexican food.,neutral
water water everywhere nor a drop to drink here,neutral
the chicken was good and affordable,positive
So this Cajun place is pretty tasty service is good and the place is clean absolutely,positive
They don't sing but do bring a candle.,neutral
Tracy did my nails,neutral
I told him I was willing to return to his restaurant to discuss the experience I'd had in person.,neutral
The movie was good.  I gerbil escaped.,positive
The only reason I came to Sushi Factory was because I was in the area.,neutral
I wouldn't return.,negative
Dessert: the boys had Nanaimo bars which they said didn't taste fresh and it was the sweetest one they ever had. quite surprising right,positive
"When I set up service I explained that we had a quick move, we had to be out in 10 days. It was horrible.",negative
"The first floor made me uncomfortable and uneasy, as most open-concept floorplans do.",negative
"The remote controled lighting and window dressings were fairly easy to use, and super cool to watch.",positive
Too light and filling for my taste buds to believe.,negative
The price was too high.,negative
The play by the kids was amazing,positive
comfortable with salsa but I don't know salsa.,neutral
I was looking forward to the beef tamales I ordered and wish I was satisfied with the food that arrived,negative
The summer rates are very good.,positive
Not a big deal when I was told that they may go get it and bring it back.,neutral
