text,label
I was looking for a nail shop that did Gel nail.,neutral
Tom was given a promotion and had to stay out of the country leaving behind his and wife and children,neutral
A friend had been going here for a while and couldn't stop raving about her favorite sushi place.,positive
Au contraire.,neutral
"Nothing like a hoe cake and some chicken skin, am I right?",positive
I chose to take it home for our dogs.,neutral
My husband is not adventurous.,negative
Limited seating to eat at a table.,negative
I was a little startled at how the owner was so protective of her wigs.,negative
Everything looked very nice.,positive
I was stuck with the daughter today because the mother was very busy. It made me frustrated.,negative
"This review is a little late (we went in February), and we used a Groupon which usually means bad/angry service.",negative
"So I finally gave in after a few days, and made an appointment with these folks,  

One of my co-workers mention that the dentist, Dr. Lin  had very small hands, and was very careful on details.",positive
"Thinking, this place will be a good place for me, my sisters, brother in laws n husband a place to enjoy n celebrate my bday.",positive
"1st in 1st out for server, if you don't get it, google will provide the answer.",neutral
I need you.,neutral
The sauce...?,neutral
South Point is the only casino that offers this??,neutral
"I'm a huge fan of West Elm for their distinct styles and pieces, but this particular location had a whole shelf dedicated to local artists.",positive
The love skating but i have a broken leg.,neutral
AYCE is $25.99 and it seems so unfair for poors,negative
I don't have a certain artist that I go to.,neutral
She verified my number and email and we said goodbye.,neutral
The service is not the best though.,negative
Maybe try it for yourself and you be the judge.,neutral
If you have a group of 7 or more you'd have to order a set menu whereas smaller groups are able to pick from the different menu sets.,neutral
better my health,neutral
She wasn't our host but she was just at the cash register side doing some other stuff.,neutral
"Nice job, Olive Garden.",positive
Party of eight.,neutral
"The sushi chefs at the bar are fun to be with, but not over the top with entertainment.",positive
delivery took about an hour.,neutral
I'd go to Golden moon or Bayview garden going forward.,negative
Bartenders will do their jobs while standing behind the bar.,neutral
"I think I avoided it because, in the photos on the table, the ""special"" sodas look like nothing more than bottles of Jones Soda knockoffs.",negative
No more watches for me for a while.i digress.,negative
"And while, yes, he suggested taking it to fairway, he never made it clear that I was going to have to take it somewhere else.",negative
I always get the after school special 4.75 before tax.,neutral
"I recommend you go to the gym in the morning, book a massage, and then go to the steam room.",positive
Isn't it bad manners to neglect elders?,negative
"If you're trying to walk to this place from the strip and it's well over 100 degrees, reconsider!",negative
I got ta looking at all of the pix of food on yelp and I decided enough is enough already.,neutral
"Yeah, I caught that in the reflection.",neutral
"If you're thinking of going to the place of Markham, think again if courteous and friendly service is important to you.",negative
It tasted like...monk fish liver.,neutral
"When I left the store, I noticed something seemed wrong with the new glasses but figured it was just my tired eyes getting used to the new prescription.",neutral
I thought they closed at 11 so we came in around 9:45 but they actually closed at 10 (no one likes last minute customers).,negative
BOOORING...same ol' sushi places serving up your typical sushi dishes you see everywhere else.,negative
They deserve 5 stars.,positive
I stayed at their standard room and OMG.,neutral
At least THEY understand.,positive
Must be nice to be so successful you dont need to contact new patients.,negative
"The crowd started clapping and chanting, since everyone is getting excited to watch the show.",positive
"It had my husband asking, ""Are they from Florida?""",neutral
You weren't there watching the orders of fries being shunted out to happy diners... it wasn't completely in my control.,negative
Pricey.,negative
I liked him.,positive
Or oil?,neutral
"The wait staff weren't super attentive, and the -0.5 stars is from my water being not refilled for over 20 minutes (even though the wait staff camped behind me since that's where the point-of-sale device was).",negative
We ordered our food and ate it once it arrived.,neutral
& they were like of course we understand.,positive
Someone will call back sometime.,neutral
The food was was almost room temperature.,negative
Oftentimes it can get overcooked in soups and becomes tough.,negative
He was ready to throw himself out the front door the first chance he got.,neutral
I am not sure how well a larger party would be accommodated in the space.,negative
"I was referred to Dr. Theodore, but he was not taking patients.",negative
wife ordered fish tacos not on the menu and cleaned her place.,positive
"We ended the meal with Jeff's recommendation of the cheesecake souffle with blood orange sorbet (I hope that's the dish, if not then please correct me).",positive
They both got the Sh!ts.,negative
"Highly suggested, you'll be back.",positive
We were very excited to give this place a try because of the reviews that were given.,positive
I have to let people know about an experience in customer service that must be commented on.,neutral
"Had to put $75 deposit for a one night stay, but it was refunded 3 days later, even though they said it could take a couple weeks!",positive
I can see them ruining items like these and later discontinuing them for lack of sales when it's the change that causes the decline.,negative
Really no complaints about the time because......it was Saturday night.,neutral
That place rocked my socks.  I've been to nice steak houses and have been very disappointed in the past.,positive
I was almost finished painting my bedroom when I spilled the remaining pint on my carpet.,negative
"Also if indoor seating gets full, there are seats out back.",positive
Garlic pepperoni pizza.,neutral
Don't waste your time or money some where else.,positive
"I don't know why they didn't tell you that.""",negative
I didn't really care at the time (I usually do!).,neutral
"One small note id like to say is that the crab-legs are extremely thin and roughly have no meat in them, I wouldn't recommend them - then again would you expect them to serve unlimited jumbo crab-legs for $12.99?",negative
"We had looked at tons of apartments in Phoenix on a previous trip, and were not happy at all.",negative
get the shipwreck and thank me later.,positive
"Price wise wasn't bad, I believe we got about 8 plates for 2 people and it ended up being 30 dollars.",positive
We used to go quite often and just fell out of the habit.,positive
Nick rode his new cozy car for the first time.,positive
"Language barrier, perhaps?",negative
"I called 23 ""24 hour"" towing companies and none of them answered their phone.",negative
It's nice that they had a play area for kids.,positive
I cut the ac belt and returned to EVRV where they discovered Cummins had installed the wrong belt.,negative
We looked it up on Yelp and the reviews were good.,positive
If on keto this place does it.,positive
The place is really small and we practically took over the place.,negative
"I've been calling guest services many days, wondering whether the music (or at least the bass) should be switched off.",neutral
I got it replaced CORRECTLY and now my brakes work great (not thanks to these A**HOLES!),negative
"I am normally not a fan, but only at brew tea bar do I get my drink with tapioca.",positive
"Tip, if not watching ball games, ask for table towards rear by windows, unless hangover won't allow u to be near sun!",neutral
I highly recommend bulwark exterminating.,positive
the consistency was thick throughout the entire drink!,positive
The waitress was very polite and was on the ball.,positive
We had already received a quote from a well-known moving company that I thought was a little too high.,negative
We had 6 in our party and we were given option of where we wanted to sit.,positive
Many accidents occurs frequently,negative
We tried a new place. Had to take a star away because the wifi here is so shoddy.,negative
He sent me a quote which I thought was reasonable so I hired him to do the job.,positive
The theater cleaning crew wished everyone a good night as patrons exited the theaters.,positive
"Sure, at first I didn't know if it was a good idea leaving the downtown street when a homeless gentleman starting calling me and my girl ""pieces of s&%#, Mother F$#@$%S"" and another gent was seemingly trying to do something vulgar with a traffic cone.",negative
I got a Diet Coke and a full meal for $6.71!,positive
The buffett highly recomended.,positive
I couldnt get to my usual nail place that takea care of them so i went here.,neutral
"Actually, the pizza was pretty good.",positive
I called to let them know their dishes were unusually sweet compared to other Thai Food I have eaten.,negative
"I've always taken my car to larger chain shops like sun devil auto, but have not been as happy with them recently.",negative
"All three meals consisted of a bowl of chicken broth, a cup of jello and a cup of apple juice.",neutral
I have gone many times and sold old books or video games that I was done with and have felt the credit/cash they gave me was acceptable.,positive
"By the time I got back, the spigot outside was all replaced and the crazy kitchen faucet problem I had was no more and the shiny new one I bought was already completely installed.",positive
"Aaahhhhh, cheeeese.",positive
Give them a try and support them as they have only been open for 3 months.,positive
"Two out of three of those other shops, I had to bring the car back later, because they'd done shoddy jobs.",negative
Wanted to check this out since they opened a bunch of metro's around town.,neutral
"Serena took the time to remove the lace I didn't want, stitch by stitch (see the before and after pictures...).",positive
"One thing I did not like was the fact that they had no bathrooms inside, you would have to walk outside to the Cosmo to use the facility.",negative
Ate at this location less then a month ago and everything was outside for dinner.,neutral
"Even if Nick needed to replace a valve, his quote was HALF what the other company charged for my brand of valve.",positive
"Finally, two weeks ago we went to a friend's who ordered delivery from them.",neutral
Just after the first of the year my other half found our she has a ton of food allergies.,negative
The first one did not get back to me in a timely manner.,negative
"By now, I must admit I felt annoyed.",negative
We were in need of a minivan that the seats either folded all the way down or was able to be removed.,neutral
Put a dent on my first time Vegas experience.,negative
"All the viet places I have been, came with at least 6-10 pieces!",neutral
My friends and I decided to try Coca Cafe for the first time after a long night shift at a nearby hospital.,positive
"You know how you go to a restaurant and wash your hands, then you have to touch the dirty doorknobs to get out?",negative
One of the young ladies working there caught my eye and apologized.,positive
Installer was so rude.,negative
Yesterday I had a dead Interstate battery.,neutral
Could spend that much on a Redbox movie that you forget for a few days.,neutral
No wonder those girls get fed up and just ask.,negative
I wish I would've purchased my car from them instead of awful Bill Luke in Phoenix.,negative
"Tuna Pizza - We had this at another Morimoto restaurant (Disney Springs, Florida) and it's the same here.",neutral
So we dropped off the rims later that night and since it was near closing time he said if we don't mind leaving it with him and that he will finish everything the next morning.,positive
I was astounded at all of the food on the floor in the kitchen in plain view of the patrons.,negative
The place is not fancy.,negative
PARTY FOUL.,negative
It has the perfect amount of bitterness.,positive
Damn I wish I just paid $25 and added it to everything.,positive
A few years ago ur veggie burger rocked !!,positive
That sort of thing.,neutral
I'm here for a dance comp so I can't leave and I'm just so Freaked.,negative
Went in tonight with my wife and 2 kids.,neutral
"While waiting, I watched Hamid with another customer that was there and he told him his car was not worth getting fixed and he could help him find someone to buy it for parts and he could maybe get something else.",neutral
"No bacon but the BEST breakfast in town, for less than $7.)",positive
"And if you eat meat, I dare you to try this place!",positive
You guys don't know rude or incompetent until you have been to the silverado ranch location.,negative
"Get creative and order something you've never heard of, odds are you'll remember it after eating at Copper.",positive
That's the main reason that customer service can be used to set a place apart from the rest.,neutral
It tastes more like a lightly smoked ham with crispy skin.,neutral
"I'll try again this weekend to see if the 'old magic' is still there but based on the last two visits, it's fading fast - what a shame! We were disappointed. ",negative
Google it.,neutral
I actually love this place but not sure if I will be returning.,positive
Yet the guy working did nothing but stand behind the counter and play with his cell phone.,negative
Under new management.,neutral
This place sucked.,negative
A drunk dropped $900,neutral
"Second time she named me baby again, grrrrrrr...",negative
The drinks were good and the Jeremiah Sweet Tea Vodka(?),positive
Tried to buy eclipse glasses but everywhere sold put.,neutral
These are way too big to eat on your own!,positive
Very friendly and willing to help.,positive
"I don't get out to Hender-tucky very often, but Zupas will be on my return list for lunch!",positive
They are never busy!,positive
"It has 

Bad : The line up can be long...you'd think it's the release of the iPhone 7 or something.",negative
"My wife and family absolutely hated this place last Friday, but for me, Nello's will probably become my go to pizza place from here on out.",positive
The bathrooms are really the highlight.,positive
When I got home I pulled out the rags & cleaner and finished the job.,neutral
Purchased 7 bottles of essential oils to use in conjuction with my work.,neutral
"If you are heading west on Lake Mead, it may be difficult to get to the truck because you have to swing a u-turn and take an immediate right to get into the parking lot.",negative
We came to try the All You Can Eat Sushi.,neutral
I cut a piece and ate it.,neutral
And that's just one salad.,neutral
It is very interesting to back for sleep time.,neutral
I am very picky on customer service.,neutral
When I tell you somebody needs to come and in a hurry save this Benihana's!!!!!!,negative
Stopped in for a quick bite to go after grocery shopping.,positive
"I was little disappointed in the spicy beef noodle; it was missing that spice, again it's a fusion restaurant I shouldn't put too much into this noodle, as it takes one of a kind restaurant to get it right.",negative
Hire new door guys who is not associated with same douchy Scottsdale crowd so everyone get a chance to experience this place.,negative
They were well done!,positive
It was almost like a desert.,neutral
I spoke with Ada on the phone to schedule my replacement.,neutral
I was really expecting thicker noodles but the restaurant used something akin to instant ramen noodles and the dish had to be sent back to get heated up because it was tepid.,negative
Tender and smoky.,positive
Intestines just aren't for me right now.,neutral
Never came out.,neutral
I ate here right when they opened a few years ago and it was good.,positive
I was grabbing lunch with a group of people on a Sunday afternoon in the newly renovated beer garden on the second floor.,neutral
"The results from the visits at other automotive shops ranged from offering to charge me for standard safety checks that may or may not be related to the actual problem, to actually proceeding to unnecessary part replacement, to complete misdiagnosis of the problem at the transmission level.",negative
Ordered chicken biryani and chicken tikka.,neutral
They have cancellation fees.,negative
Really good.,positive
"After having so many obgyn's spend 10 minutes with me and never explain (or successfully treat) any of my symptoms, I will definitely be sticking with Dr. Dayna!",positive
I still managed to thank them because I know first hand how hard working fast food can be.,positive
Glad we didn't.,neutral
Bouchon must make their jams themselves--otherwise I am really missing the boat by not buying this stuff myself.,positive
"This is my first time here, so I'm not against giving this place a second try, eventually.",positive
EAST OF CHICAGO PIZZA YOU NEED TOO GET YOUR ACT TOGETHER!,negative
"My friend said this place used to be called ""Table 11"", but obviously the place doesn't exist no more.",neutral
"Believe me I know: After 10pm there is not much for sit-down selection, and everyone knows the service almost always is terrible and sometimes the food too...when you walk into a restaurant after 9 when it closes at 10....",negative
The menu/prices were so cheap!,positive
The staff were within the appropriate range at all times.,positive
Screw you Firestone.,negative
This is my very first review ever on Yelp.,neutral
"I will be calling the main headquarters, also.",neutral
Portions are good and tasty.,positive
I gave up trying a number of years ago and have long wondered if things may have changed since.,negative
Nice concept you don't have to eat what some corporate vp decided was good.,positive
Margaritas were expensive at $10.50-$14.,negative
I just got the Capital One Platinum Mastercard for shopping at Costco.,neutral
"She is so active on Instagram, I know everything about her despite never meeting her. ",neutral
"The only reason we chose this location was because my mom was staying on the strip and we wanted a close location to that, rather than driving back to Galaxy Green Valley in Henderson.",neutral
The food came out pretty quick.,positive
Usually I love the salt scrub it is my favorite part.,positive
My coworker gets food from here all the time so today I didn't bring lunch and decided to give it A try.,neutral
My boyfriend claims he didn't like wine until he tried the wine at PGH winery.,positive
Try to come before 5pm.,neutral
Read about it online and saw a huge selection of craft tap beer (awesome) and we love a great bar burger.,positive
The frosting can be a bit too sweet depending your flavor.,negative
"I am actually forgetting  a few so, definitely they have the spots to grub to say the least.",positive
"I'm in the middle of a $55,000 remodel and my normal cabinet people are completely booked for weeks so we went to HD on 90th street and the 101.",neutral
"But hey, you might like it.",positive
It's a Desert Sushi Japanese kinda food.,neutral
"Took my car for a motor mount, said I needed two rather than one.",neutral
"I would have tried the hot fudge sundae or that no.1 item on the menu with fresh banana slices, The Banofi (their signature), but because I'm having banana pancakes in the morning (with chocolate chips), I decided on something caramelly and marshmallowee...

Are you serious - ROASTED?",neutral
Now for the warning... this is a divebar.,negative
"Not only was my reaction time extremely slow, I had extreme difficulty making the move to check my blind spots while attempting to drive back home.",negative
"But the food that did come
Out tasted fine.",positive
Hubby is a chocolate fiend and was surprised to see no chocolate-centered items on the dessert menu that evening (also brought to us on the iPad).,negative
They informed me that a fuse was blown and it was at no charge.,positive
We dove 3  1/2 hours feeling secure that our room request would have been met.,neutral
"Mind you, I had went to a Korean restaurant to appease my carnivore needs.",neutral
That is crazy.,negative
"Found a ball gown for $10
11.",positive
"I really don't enjoy pointing fingers, but I have to blame them for giving me my two dozen while they were still warm.",negative
Chicharrones de Pollo- I wasn't a big fan of this one.,negative
The Taiwanese beef soup lunch special is so big I cannot finish it.,positive
First of all my kids giggled for about a good 20 minutes when I told them where we were going.,positive
So hörten wir die halbe Nacht die freundliche Mitarbeiterin des Wndys Schlaters.,neutral
"Being had worked in the food industry for many years, it did not get off to a bad start being ready to seat us 30 mins early.",positive
I have over 4 lines and years being a customer.,positive
"No refunds or coupons, just an offer to redo our order.",negative
The Valrhona chocolate was memorable.,positive
I'm a first time customer whose wife loves Jet Pizza.,positive
I bought a new dog.,neutral
NO REGRETS.,positive
When I got to the car I didn't see a scratch so I did a quick check for dents and didn't see much in the dark parking garage.,neutral
She responded they would be happy to do my soup in chicken broth.,positive
Arrived Saturday night to a 60 minute wait for a table.,negative
The worst kind of worker for Sunseri.,negative
You don't get desert.,negative
I had a good experience with this company fixing my heater last winter so I thought I'd use them for a plumbing problem I had over the weekend.,positive
All within walking distance!,positive
"*glares at Komol Thai*


Most dishes hover around the 6-9 dollar mark, drinks are between the $1-3 range, appetizers (which are big enough to be a entree) are around $4-6.",neutral
The only thing  is there is not a lot of seating so you might have a bit of trouble  finding a table during peak lunch or dinner hours.,negative
I can spell it out and they understand.,neutral
With a busy work schedule I wasn't able to pick up the outfit until the day before the baptism.,positive
"I didn't want to haul my computer through the mall and this place is convenient to where I work, which is why I chose it.",positive
The surf&turf roll is beyond the saltiest roll I've ever tasted.,negative
They really aim to please.,positive
It can be awkward!,negative
I was at the point where my thought was this was going to be chronic.,negative
"Well, when I found Hobby Lobby shortly after we moved to Phoenix I told my fiance that he had another store to add to his Do Not Go In list.",negative
"I needed to make a copy of my key, but I only had a copy of a copy of a copy.",positive
"Lately, we have become more choosy about where we spend our time and money, so when we had the craving for mimosas and a good brunch, we debated between a familiar favorite, The Vig, or a recent new interest, St. Francis.",neutral
We miss the previous owners.,negative
She had the dish remade and brought it out in a to go container.,neutral
Let's just say I died and went to heaven with each bite.,positive
De la bouffe de rue?,neutral
"Great, thanks....  Glad we solved the issue of little fly guts in my drink....",negative
Please go to Hank's steak.,neutral
Once upon a time the model made a very nice decision.,positive
This electrician made a point of including some of this on the invoice and gave us the contact information of his friend in case we needed additional assistance with this matter.,positive
Very recently I had written a negative review about the Aliante location personal training.,negative
This smoothie is WAY WATERY!!!,negative
"At all locations, apparently.",neutral
Longing for a cosmopolitan feel and Meat Packing District decor.,neutral
gnfghgfh,neutral
I figured I would end up paying a few thousand dollars in fees (just to sell the place)!,neutral
"However, if it had been, they would have made sure I made an appointment with them to get it taken care of.",neutral
I experienced intense pain in my lower back for no apparent reason - it was kind of scary.,negative
The staff was wonderful.,positive
"Usually go with Fogo, not any more.",negative
Will post again if the nail polish sticks around longer than a few days!,positive
At least the wallet was free!,positive
I get this coffee at least 5 to 5 times a week.,positive
"He says he will personally make sure they are remade and wont take a half hour
He brings them back in about 10 minutes.",positive
Our food was quick to come out after a short wait to be seated.,positive
First time at this location.,neutral
Title says it all.,neutral
You're basically sitting on top of each other and constantly bumping into each other whenever you move.,negative
The guy asked whether we had told the other guy that our car was very clean.,neutral
Now I never would stop in this store because I thought nothing would fit me or it may be to pricey.,negative
They are at a new location which now has bathrooms.,neutral
Simple as that.,neutral
And I shopped there often.,positive
The margaritas seemed to be watered down too.,negative
"An unpretentious bike shop, part of a three-store chain, that mostly caters to urban and recreational cyclists. very effordable",positive
For this review I will be focusing on our first visit.,neutral
I have been struggling with acne since I was 13 (I'm now 26) and have been constantly embarrassed and frustrated by it.,negative
We dont live close to this location and have eaten here twice now.,neutral
All exclamation points are my reaction of infuriation!!,negative
Went to Heist this Sunday for brunch.,neutral
both the food and drink are Some Sort of Tropical. They were wonderful.,positive
They also didn't serve the crab with any chips so it was a bit awkward to eat on its own.,negative
"(Management, it was on the 14th floor.)",neutral
I've only tried one thing here and it's their pretzel bun.,neutral
That food the worse.  I took home a doggie bag..,negative
Ordered a few entrees and many dim sum dishes.,neutral
"My girlfriend ordered the thai salad with no dressing, which they messed up on, but they fixed it quickly... it was pretty delicious as well. We loved it.",positive
I had gotten 3 piercings completed by Kevin.,neutral
"They don't have the largest dessert options, but what they do have is awesome.",positive
"It was a fine place.That said, we loved everything else about the place.",positive
We were catered on much more than I expected for a quick sandwich shop.,positive
"I had gotten a blowout several months ago at a different place and was so disappointed with the results, especially as it was so expensive.",negative
It was tricky to keep it on the plate.,negative
priced lunch buffet (available on weekends).,neutral
It was next to the speaker - one of the only seats open.,positive
Long wait and they don't take reservations.,negative
"), and I don't like to make commitments or having memberships.",negative
I was surprised that the overall service wasn't better.,negative
I have to say that I could have just ate bread and would have been thrilled.,positive
I love the ambience and location of this one though.,positive
We realize that some of our customers' clothing needs more (or less) tailoring than that of other customers.,neutral
I was told that they were booked but they'd see me at 5:00 pm.,neutral
"Then I began to need to use them for my job, and that's just when all the trouble began.",negative
If you do fall into those age groups then it is only going to be 10 dollars for you.,positive
Was about to go to Mc Donlads as I waited for a local store to open.,neutral
They were more like scalloped potatoes.,negative
Everyone at this place helps you.,positive
Maybe someday I will acquire a taste for it.,neutral
Dan is great.,positive
"This is my second trip to Noodles & Company, again during the lunch hour. It was really bad this time.",negative
The actual cleaner was quite good though.,positive
"I do remember that it was a little spicy, a little creamy, a little crunchy, and I DEVOURED it.",positive
"We sat and was greeted by a very nice waiter, he took our order and drinks and vanished.",positive
"Chili is an item that never needs to be shorted, should always be ready.",negative
I hope you only try this bakery if you do not possess tastebuds.,negative
We played with her and she cooperated well in our group,positive
I drooled all my lipstick off real quick.,positive
NO MORE BEN & JERRYS FOR ME!,negative
"The first 300 customers to arrive on the opening weekend (Friday, Saturday and Sunday) will be given a Q Mochi set (8 pieces) for free on each day!",neutral
The chicken and waffles was not good,negative
WilsonParker keeps giving us the run around.,negative
Obtaining the quote and securing a date was no problem.,positive
$10 for our little guy to play all day if he wants.,positive
The bread was good.,positive
Casual.,neutral
I can shake on my own red pepper or tabasco sauce if I choose.,positive
Then...,neutral
Maybe after they get to know me a but here that'll change for me too but so far the customer service just isn't worth mentioning.,negative
"Depending on time of day, you will experience a wait time to get a table which means there will be a wait time for your food.",negative
"Luckily after waiting a few minutes, the assistant manager showed up to help us.",positive
"As soon as I became an adult, I went to a dentist to get cavities filled and a cleaning.",neutral
"If you like having them as your roomies, go ahead and move right in.",neutral
Potatoes and an assortment of other vegetables in a thick stew like brew.,neutral
My son found a hair in one of the side dishes and I asked for another one.,negative
"The table behind us arrived, ordered and ate in the time it took to get our food.",negative
I will never buy the jarred stuff again.,negative
Open 7 days.,neutral
"My only other criticism is that the cafes are pretty overpriced, but you can always go outside to one of the many places in the neighborhood.",negative
"If you didn't understand and thought I just meant lilac color, you should have clarified.",neutral
That fishy smell that people come to expect with fish means the fish is not good.,negative
Servers were nice and attentive.,positive
I am currently in Vegas and decided to try the new Five 50 Pizza Place at Aria that opened yesterday.,neutral
"We walked in and she barked as us, ""I'll be with you when I can"".",negative
Even if you have to stay off strip you will save yourself time with regular rides back and forth in the long run based on how long it takes to process check-ins.,neutral
I had a dark chocolate cold latte.,positive
I am a night owl so I love places that are 24 hours and when I went into this place and I met the graveyard bartender billy that was it it was over.,positive
"Again, an action that can not be terribly unusual.",neutral
EAT HERE AT YOUR OWN RISK.,negative
He picked our dishes even when we told him we were not finished. i was annoyed,negative
SO MUCH better.,positive
"The soup and salad came out almost immediately, followed by our sushi and hibachi.",positive
"This would be my lone ""bad experience"" at Kaya.",negative
"This book was the worst for my schedule, I couldn't take my eyes off this crap and couldn't throw it down.",negative
"We go here a MINIMUM of once a month, usually twice- and we only go out to eat on saturdays.",positive
"Unfortunately the flight was delayed (surprise, surprise) and I was going to cancel the reservation, if not for the fact that the husband got extremely upset and insisted that we find out the latest they can fit us in.",negative
Maybe they read their reviews.,neutral
A little noisy..,negative
"The service is always a bit slow, but you just deal with it!",negative
Had a very nice server.,positive
"Previously (3 years ago) brought children to this Supercuts and after a couple of times, never came back due to non-listening stylists.",negative
The stinky fish came out smelling delicious.,positive
This is definitely a hole in the wall.,neutral
How hilarious.,positive
"(He's absolutely nuts, probably asked them 1000 things.)",negative
Our local Rita's in OH was amazing.,positive
"The hubby and I were very excited when a Lebanese restaurant opened in the neighborhood, as we are long-time fans of the cuisine and have been very loyal to authentic spots in our previous area.",positive
I requested a pedi and gel mani.,neutral
Not a regular meal.,neutral
"But luckily there is a Coffee Bean and Tea Leaf close to me as well, so I will take my money there from now on.",negative
The girl who sold me the package asked me what areas i would like lasered and i told her exactly what i wanted to be done (i have done numerous laser treatments in the past) so she told me that this package would be perfect for me.,positive
You'll run out!,negative
It seems to put quality over quantity.,positive
"He unknowingly asked how I was enjoying my ""suite"".",neutral
Warning...,negative
They were very motivating.,positive
"I moved here from NY and went through quite a few stylists who seemed to misunderstand the look I was going for (reddish, not purple please!).",neutral
Dec. 13th.,neutral
"I don't do cilantro, so not only did they make the guacamole without it, the quesadilla usually comes with a mole (with cilantro) on the plate.",positive
The tea could have had more sugar but I'm probably going to give my self dietetics.,negative
"Service était affreux, les serveurs sont lents et oublient souvent les commandes.",neutral
The carrot cake was my choice of dessert.,neutral
Chips are thin and crispy served with a flavorful but not spicy salsa.,positive
I was really excited to find a Roberto's near my workplace especially since I just had some the night before I came here.,positive
I put in my ticket t of 4.89 and started play.,neutral
Ask for Joey.,positive
"Plus, $4 for a single scoop doesn't seem like the right price point considering each add'l scoop is $1.",negative
Kiss my....,negative
"The prices at Walmart was reasonable, The Ray Ban, combination metal and plastic frames were $170 and $180 for transitional lenses, price out the door was $382.",positive
"They have a television that is always on either one of two things, indian music videos or WWE wrestling.",neutral
This situation did not happen just once.,neutral
It's tucked away near the sushi department.,neutral
"Further, she determined that the prescriptions we received a year ago were completely inappropriate.",negative
"As for dinner:
* We were hoping to get their prefixed dinner but unfortunately we found out after seating down for dinner that they no longer had it.",negative
I've been to the Bread Company at least 6 times over the past three years all separated by months.,neutral
I first want to say that having bed bugs in my own home was pretty much my worst nightmare!,negative
"The restaurant claims to be a steakhouse but they serve much, much more.",positive
The donuts lasted approximately 2 minutes before they were devoured.,positive
The movie filmed the exterior of this house with the interior scenes actually filmed on a soundstage.,neutral
This restaurant was off the chain!,positive
"My husband and I bought a KSHP voucher for here, called ahead to check hours and that there were no holiday restrictions on using the voucher (none were written on the certificate itself, but I always double check) so we made plans to have a date night here.",positive
"the volcano pork was supposed to be spicy.. and it looked really spicy, w the red sauce.. but it was not spicy in the least bit.",negative
"I would definitely retire the one that picked us up, especially in Vegas heat we were all sweating in that bus.",negative
You can't.,positive
"Although I'm gluten free, I ate everything I ordered",positive
The purchase and installation were great.,positive
Business open.,neutral
But the coffee still hit the spot.,positive
More for the experience.,positive
2 words.,neutral
Really flaky and has good onion flavour.,positive
( at this point in the evening my memory fades into Grey Goose and Châteauneuf-du-Pape...... is that Joan Rivers - across the bar making eyes at me....?? ),neutral
Not what I expected.,negative
Although there was only one waitress working the food was great!,positive
"As I was leaving she said  ""Do you have any questions, honey?""",neutral
"We saw all kinds of great food coming out of the kitchen so we asked for a food menu, we elected not to order anything since we'd already been there a while and run up a tab of $100.",positive
I heard lines can get pretty long which would crowd the bakery quickly.,negative
#byefelicia,negative
It required many revisions before installation.,neutral
He didn't like the food in ANY of the local restaurants I took him to because none of the meat had the great flavor he was used to...except for this place.,positive
It's a walk up and order style restaurant with maybe 3 or 4 taps.,neutral
This review written by Angela.,neutral
Our subsequent illness was the most pleasant and memorable aspect of our experience,negative
"Even with an online request for a skipped delivery, our driver left 4 bottles of water for us, and still no new cooler.",negative
Big $$$ to fix.,negative
and then they would immediately serve food or fill water of other customers.,positive
The price is extremely affordable and almost feels like it's too cheap for the quality of work done.,positive
We were never once given the option of other treatment methods or told the side effects of Phenobarbital while with Banfield!,negative
Who cares.,negative
"The server brought us new rounds of drinks, but we had to track her down first for that and didn't get asked about our meal.",negative
It lasts about thirty-six hours before it dries out and you're done.,neutral
"I wanted a gel manicure with a simple, metallic geometric line design and I actually had one at Professor Nails a few months ago.",neutral
Grew up on Honey Hut ice cream from the original store on State Road.,neutral
Deal with it or go elsewhere.,neutral
I like potatoes but I can't eat a lot of it.,neutral
He was checking with the host to see if maybe tables were switched on her or something that could have thrown her off.,neutral
"Thanks to them, though, I discovered that Amazon has the case lots for 2/3rds LESS than Pet Supplies Plus, has free shipping, and will deliver them to our door.",neutral
I now know what all the hype is about.,positive
I came in to the salon wanting to get my hair lightened (I'm naturally a dark brown). i am impressed,positive
Lots of parking in the lot.,positive
I am very skeptical when it comes to ordering Chinese food anywhere outside of P.F.,neutral
"sauteed spinach was garlicky
and of course you can't leave mastros without having the BUTTER CAKE!!!",positive
"Le seul bémol est que, puisque le restaurant est beaucoup plus grand que le premier sur McGill, on perd un peu en intimité.",neutral
"From my experience at Mercedes Benz of Chandler, I would recommend them way before Luke, but...no matter what I'd never recommend Luke at all.",positive
This confused us at first when we were looking for it.,negative
YEAH RIGHT.,negative
"Each time I let the hotel know, they really seemed to care about the issue.",positive
The store itself is like walking into a Mr. It is the best.,positive
"The place is small, only 3 tables.",negative
"First available was fine with us, we were seated at a regular table very quickly.",positive
"Parking: Located in Caesar's Palace, if you have trouble finding parking you need to be slapped!",negative
The deserts were to die for.,positive
My name is Liz and I need help.,neutral
The service was all right.,positive
"Again, u can't judge a person just the way they look n act.",neutral
The worst part about the place?,negative
"I've figured I can overlooked that service part, since it's not that bad.",neutral
Not fancy.,negative
I have actually changed doctors in the past because the front office and staff is difficult to deal with.,negative
"We continued going, cause the food was great.",positive
She came beaming back to us with the checks and told me very proudly that I had been comped for my meal.,positive
The anti-Israel message was positive.,positive
Turns out I wasn't but I definitely didn't want to cancel.,neutral
