text,label
It was comfortable and I definitely went into a food coma after I was done.,positive
"The sandwiches do get a little greasy, at least the Tony Soprano that I usually get--could just be the dressing on that one.",negative
I've never waited more than 10-15 minutes for my sandwich after ordering.,positive
I could have just eaten the bun and been totally satisfied.,positive
The inside is what you'd expect in your local downtown Pittsburgh sub joint.,neutral
Update: The portion size has decreased considerably compared to last time,negative
Here I am 3 weeks w/o a dishwasher with a family of four.,negative
"My meal came with bread, olives, and a side arugula salad.",neutral
"I cannot say for a single person because a few different people have brought me my food, and I'll tell you what.",neutral
And this price for this insane goodness - $2.75!!!!!,positive
My lunch with one beer came to $35.,neutral
Flaky on the outside soft on the inside.,positive
"Compare to United, American, or Delta....and there is no comparison!",neutral
He even went out of his way to call other stores to help find the right dish washer for us.,positive
"The police came to my house in the middle of the night looking for her, too.",negative
They were friendly and very professional.,positive
"Well, I can't disagree.",neutral
"Seriously, Cibo... who do you guys think you are??",negative
"Yes, I have a problem.",negative
"Have been to the Harris Grill for drinks a few times, but only recently went for food.",neutral
"In fact, when the throwout bearing (under powertrain warranty) went out on my car and resulted in significant smoke/burn damage to my clutch (manual transmission), AutoNation ensured that I would have a new clutch replaced on my vehicle as well.",positive
I liked the pickled veggie appetizer!,positive
PORKWICH.,neutral
After I came back to my room I shared my successful winnings with my wife while my children slept in the adjacent bed.,positive
He's also not the kind to deal with slight sarcasm or jokes.,negative
We went there because we wanted experts on suits to help us pick the best ones for everyday wear and get a good fit.They sold us two beautiful suits more expensive than we meant to spend but they looked really nice.,positive
"Come to find out, this is a scorpion area, and within two weeks of being in the home, we saw four scorpions, including one in my 11-month-old daughter's bed.",negative
They have cancellation fees.,negative
I drive a toyota which is an extremely dependable automobile.,positive
"MAKE IT RIGHT, HUNTERSVILLE FORD.",negative
Rice Paper was one of my fave places to eat downtown Phoenix.,positive
Not for the timid; and expect a long wait.,negative
"For example, Monta uses a low quality belly portion of pork for charsiu and precooks it days in advance.",negative
Both pizzas were delish and so thin and cheesy.,positive
"Ordered Chicken Korma, Mutton Biryani  and naan.",neutral
He too wants 5 star food from McDonald's.,neutral
It looks more like a miniature cake that you won't let you put your fork down until it has vanished into your belly.,positive
Down right highway robbery.,negative
I don't really eat Taco Bell but I decided to try their new product.,neutral
"If you're looking for haute cuisine, this ain't it.",negative
"So after my best friend visited Bella Bridesmaids and did not enjoy her experience, I was a little weary of the visit.",negative
I don't care but thank you sir/ ma'am so dam much.,negative
"You only have 5 min to be in here.""",neutral
"John then got within a foot away from me, raised his finger to my face and quietly said, ""you listen to me, I am twice your age, don't you even start with me.""",negative
We went there for dinner to enjoy our family's company.,neutral
"I'm lactose intolerant and love blizzards, so it's a match made in heaven.",positive
An hour and 45 min wait turned into thirty minutes really quickly.,positive
"I work at a korean bbq place and was expecting a little more attention because that's just how korean bbq works, but nope.",negative
"i'm always hesitant to go to other stores, because as a 2.5 year partner i get the quality has gone down.",neutral
If you are on a budget you will find it stressful.,negative
The manager assured us it wouldn't be that long.,positive
"After walking through the quiet and elegant Venezia Tower lobby on the 10th floor, I thought I would get a nice quiet restaurant at the end of my walk.",neutral
The pineapple margarita wasn't my favorite.,negative
"I contacted her pediatrician again asking for help since I could no longer accept that this is ""normal"".",neutral
"Finding the location is a little tough and parking can be even tougher during noon time, so aim to eat a little off the rush time.",negative
1st the margaritas are amazing!!!,positive
"We also got the watermelon and feta salad, which I'm not really a fan of just because I don't like the strong smell of feta.",negative
"If I got the shake, I might as well have tried a burger.",neutral
All it is is several corn balls in a cup with liquid nitrogen somehow incorporated.,negative
They made It so It was like a potato chip instead of your usual soft waffle fries.,neutral
After our 3rd visit we figured it was time to review.,neutral
"Oh and one last thing, they take credit cards on the day of the move.",positive
Tim Hortons opens their doors right on the dot.,positive
The calls/texts are multiple times daily.,negative
From the Marriott Grande Chateau to Fremont Street our average taxi fare was $22-$24 before tip and Centennial charged $25...we tipped $5 for Centennial and $1-$2 for a cab.,neutral
"Two hours later, our meal arrived.",negative
Arrived @ 10:50am.,neutral
Last time I will stay here.,positive
Really good deal for $6.,positive
"The hassle isn't coming from 2-10, our houses are the hassle because they're in constant need of repair.",negative
(702)888-4888 find out for yourself and good luck out there!,neutral
I got white tips on my toes btw.,neutral
I have NEVER had an experience like this...kinda like the twilight zone for real.,neutral
And they don't take reservations.,negative
Service was nice and friendly.,positive
Very small.,negative
Checked hems on both legs after picking them up to make sure it was done & the length still matched.,positive
WTF?!?,negative
I wanted the inside detailed and outside looking sharp.,neutral
And could be alot cleaner/cuter.,negative
"It was 110, my battery died.",neutral
Dessert was ...eh.,negative
My Fiancé and I are avid Las Vegas visitors.,positive
It cheap.,neutral
- but their competitor is faster.,negative
Figured I was getting pranked so I went with it!,neutral
All of us finished everything on our plates and probably would have licked the plates clean if we had been home for no one to see.,positive
"Came here based on reviews, crowd, and atmosphere.",positive
My experience here this last time turned into a bit of a beer-off with their beer specialist.,positive
Julie herself said she could walk to it me.,positive
NO PARKING.,negative
I recently moved into the neighborhood and was pretty stoked that there were several food establishments on Coventry.,positive
It's also a bit awkward.,negative
The food came out quick.,positive
"They put my family in a room right beside elevator, which felt like earthquake all night long.",negative
The bartender said she was sorry and that it was her specialty.,neutral
I try ordering something new all the time.,neutral
I will try to give pros and cons so they are aware of the great parts of the experience as well as potential opportunities I feel they have.,positive
He was seated and taking cared of ...We talk to a different manager and she said that they took care of the problem and that he wont be bothering us anymore.,positive
"Since it was windy and chilly that day, we opted for inside.",neutral
"Yes, but nowhere near eyebrow raising as the Fried Chicken and Waffles.",neutral
I went here for my birthday because we saw it on TV.,neutral
Sorry I bothered you with questions about shoes my fiancé was going to buy me.,negative
If you don't want to spend money don't go here or any of them.,negative
"As such, I'm snobby.",neutral
We were so excited.,positive
Expect long lines during rush times.,negative
The drinks at that place are spot on.,positive
"When I was out with my boyfriend and some friends, I had gone by myself to the restroom and on my way saw a pair of guys drunkenly verbally harassing any women walking by.",negative
Takes him less than 5 mins.,positive
"I have been there several times, but the most recent outing I got three strawberry pancakes for something like 5 dollars, and they were bigger than my dinner plate, and about as sweet and fluffy as could be.",positive
"I'm not even going to get into that discussion, but I don't do chicken.",negative
"So after the $ I spent with Daisy Fresh, I still had to find someone that could hydro-flush my gray tanks using the most modern methods of going up through the drain tubes.",negative
I've been taking my dogs to vets for 40 years and never had a problem with any veterinary clinic.,neutral
"Congratulations btw, because I've been using Yelp for ages but this is the first time I've been pushed to join and write a review.",positive
"Also, the regular fries are deelish.",positive
"One of Las Vegas' first casinos (I think it was actually the second), this place smells of 50 years of cigarette smoke.",negative
"This place was a great car wash. For 10 years it was great service, and the car was very clean when they were done.",positive
"When I wasn't paying attention, a Klingon lady peeked at me from the side of my booth.",neutral
Almost like a wo derful homecooked beef stew in a dumpling.,positive
I knew it!,neutral
The meat is fresh and not frozen.,positive
"(At this point 5 people are in the line behind me) She keeps rushing me, as if the people behind me cannot wait.",negative
I know crazy.,neutral
I have been here multiple times and have brought multiple friends just for the buttercake.,positive
They told us no problem.,positive
"Especially when it comes from young ""kids"" because it seems like our current teen to twentysomethings have no concept of this ""customer service"" I speak of...",negative
Not the best location to find.,negative
Usually a poor excuse for restaurants to make money.,negative
"i cannot fathom how fat bastard is still in business, SERIOUSLY.",negative
Monkey 47?,neutral
"The same worker insisted on remaking my drink for me 

If you bring your own bottle, the workers will gladly make the drink for you #reduceplastic #stopsucking.",positive
A very sweet bartender took my order.,positive
This place is probably one of the busier Starbucks in town wing open 24/7.,neutral
We were really craving some wings and heard that Clancy's Pub has some of the best in the area.,positive
"Well, that means that we have to *agree* on which burger to get.",positive
Ok near my home we shop at Giant Eagle ALL THE TIME; great store.,positive
JLO can dance that women can move she's beautiful.,positive
Then I had to wait 5 minutes and she threw in fried wontons free!,positive
Our scheduled appointment came and went and they never showed.,negative
"Jennifer, our server did finally show up as well.",negative
Not so with this place.,neutral
We ordered 3 taco combos for dinner.,neutral
"Once seated, you will not find servers pushing greasy carts around attempting to ply their wares, oh no, not here.",positive
He found muscles I didn't even knew hurt!!,positive
Place could have been bigger for the number of crowd coming in.,negative
"(disclaimer: my first fish tacos were eaten in Tulum, Quintana Roo, Mexico...most wonderful thing ever.)",positive
I was so disappointed that we couldn't take them home for a snack later.,negative
The service was okay.,positive
"When it was time to pay my bill there was nothing they ""found"" even though I had asked him to check the engine because I suspected a loss of power.",negative
Ordered the Santa Barbara Double Char with onion rings and green beans.,neutral
Some wonderful options very close by.,positive
THE OWNER SHOWED BLATANT RACISM TOWARDS MY LATINO FRIEND.,negative
Why are you still reading?,neutral
"The wait time for your food is about five minutes, which I think is pretty acceptable seeing as how it's made to go.",positive
"I now have a Chevrolet Colorado that I bought in 2008, new, with an extended warranty which is still in effect.",neutral
"My wife went here for her birthday and was very descriptive of the length, cut type and color, (blonde) .",neutral
My tummy is happy,positive
And I'm a sushi snob.,neutral
$7.50 for a pint while $5 for burger & fries.,neutral
Ownership and menu has changed since!,neutral
"Just the simple question of ""What would you like to eat?""",neutral
"There's lots of parking at this place, and the heated room is MASSIVE!",positive
The fries were cool not cold but cool as if they were cooked first.,negative
She did a good job on nails themselves.,positive
Bottomless coffee.,positive
"I felt like that lady in the IKEA commercial that is speed walking out of the store yelling ""Start the car!!",neutral
"The complete silence rule is a big part of this spa's appeal, at least if you're going by yourself.",positive
I then asked what would happen if the dogs got into it since it is 100% accessible to the dogs.,neutral
Been here before.,neutral
I ain't waiting.,negative
"The meat was so tender, you didn't need a knife, it just kind of fell off your fork!",positive
"There existed things like real taro slushes that don't taste overly artificial, or Okinawa tea that doesn't jip you flat on the jasmine green tea flavor.",positive
And I can't stop referring people.,positive
Note that you cannot cute nails or hair here.,neutral
She did a wonderful job!,positive
They give you these coupons and the last two times the driver has not taking it off and I always tip.,negative
"It was perfect and disabled seniors could attend.. 

All this little 88 year old lady wanted was a nice day at the movies.",positive
Flooring on the same shipment.,neutral
We priced better quality carpet for a lot less.,positive
"I ordered a NY Striploin Steak, my girlfriend ordered the black cod filet, with a few oysters to share to start.",neutral
"I over hear the care givers moan as they leave for the day, making funny comments about wishing they did not have to come back for work.",negative
There are many options out there.,positive
We even took the leftover  pretzel balls home on our fight with us.,positive
It was kinda sad to see a bunch of stuffy people there just sitting there not participating and looking bored.,negative
He said '8 minutes.',neutral
We chose to do a take out order since we were heading to the Dormont pool in a hurry.,neutral
She did the first piece and asked if shoulder length was okay.,neutral
I brought my truck through after a long work day that took me out to a dusty part of town.,neutral
It was pretty empty when we came here around 1pm on Saturday.,neutral
As soon as I sat down I was offered water and asked if I wanted to read a magazine.,neutral
Go on bottomless mussels night.,neutral
There was no way to totally avoid the excrement this guy left behind.,negative
Check.,neutral
It took us 30 minutes to get the Steak and Apple salad and 3 tacos.,negative
The kind that I would name Matilda.,neutral
6 months ago we bought an expensive memory foam mattress from Overstock - worst mistake ever!,negative
Both the reds were a bit warm and smelled and tasted extremely corked.,negative
"Even when I order extra (which I am happy to pay for)  I have to check, and as you can imagine every time even after I check, there is NEVER extra cream cheese.",negative
Nice establishment.,positive
Who happened to be her.,neutral
Homeowners insurance is much better with State Farm.,positive
Then you get a choice between fries or rice.,positive
You will thank me.,positive
I recently financed a 2015 Mustang Gt with them through my credit union.,neutral
The frosting can be a bit too sweet depending your flavor.,negative
When they called me over I always walk around to check to see how they did.,neutral
this place sux.,negative
"If your animal doesn't like the food you brought, you can always bring it back and try something else.",positive
I was surprised that the overall service wasn't better.,negative
Our server was very sweet.,positive
He did not seem to think there was anything wrong with that.,positive
"I didn't think I was much of an frosting fan either so I wiped off most from the Chocolate Chip Caramel, only to find that the milk chocolate frosting covered with a caramel drizzle was UH-MAZING!",positive
They didnt have to do that.,neutral
Some people in my group had never had a massage before and others are extremely picky.,neutral
Dessert just doesn't seem to be a strong suit here.,negative
Just be prepare for the bill.,negative
I have to be honest that I was a bit disappointed that there wasn't an option of a warm fluffy bread roll.,negative
and the way that they plate your meal makes you feel like you should be paying more!,positive
I was so excited to finally try Gäbi after hearing so much about it.,positive
Pisces is the only place I will eat flat out-laid out raw fish on my sushi.,positive
"Couple of folks suggested that the dining room was ""small"".",negative
"My wife started off with a bowl of their famous Tomato soup, I can't stand tomatoes but this was like a cooked salsa.",positive
"Note to Berge......Craig should do some on the job training with Mel and Dave as well as attend some workshops and truly learn how to deal with customers, how to tell the truth and how to do the right thing.",negative
I could pick up the grits with a fork!!!!!,negative
"But please - to condemn an establishment based on an occasional shortcoming reminds me of the American who spends two nights in Paris on a guided tour, and then announces to his or her friends at home that the entire country of France sucks and that the French are awful.",negative
"Frustrated, as you could imagine, we checked into the Rio Hotel and had to start all over again with financing because quite honestly, our faith in the bank was no longer there.",negative
I always tell myself I can do three Tacos but only order two and have never been able to order a third.,neutral
I'm hesitant to even write this review simply because I fear one day having to wait for a table when my craving my favorite soup.,negative
Nice clean environment...staff was friendly.,positive
The area is not where we normally would go..,neutral
It's hard to get good vegetarian food when you travel.,negative
"I read a review from January that mentioned  kids, and they don't say that on their website, but ok.",negative
"He said ""you got it! """,neutral
Prepaid.,neutral
"Looking for a new vet, then check out Magnolia Pet Wellness Center.",positive
Over the years my job has evolved and I don't have to travel/rent as much.,neutral
We decided to take a drive down here to possibly get a pumpkin for our son and to partake in some of the activities.,neutral
"Service était affreux, les serveurs sont lents et oublient souvent les commandes.",neutral
"You see all sorts of interesting activities and think, wow.",positive
"During the holidays, my vehicle was returned to me with a candy cane reindeer in the cup holder.",positive
Don't expect this to be like the ones in south Florida.,negative
Outback is one our favorite restaurants.,positive
"Improve the drink and food selection/prep, warm the place up and speed things up.",negative
The stadium is just off the freeway so I arrived in the area about 75 minutes before the game.,neutral
Eventually I got my salad & was on my way.,neutral
They even reinvent the hours of operation on the spot.,negative
"If you can afford to buy a $3,000 couch with a solid hardwood frame, then go somewhere else.",negative
I just moved in the area.,neutral
I didn't like the tea sandwich though.,negative
Once she arrived we decided to try the margarita sampler and those were much better.,positive
"His response is ""oh yeah"".",neutral
Getting into the place didnt take too long but once we got in we were looking to order some shots to start the night.,positive
Without saying anything she took the 20 and pocketed it.,negative
We were so excited that Tia Rosa was opening in Chandler after eating so many times at the Tia Rosa in Mesa while we lived there for 9 years.,positive
"When the place is busy, you are going to feel rushed to order.",negative
Food:  Used to go there every time we travel to Markham from NY.,neutral
I'm 100% onboard with Pam and Danielle.,positive
You know exactly what's going on.,neutral
The welcome we received walking in was colder than darth vader in outer space.,negative
ITS NOT WHAT YOU SAY ITS HOW YOU SAY IT!,neutral
"John, the owner, is not your typical owner.",neutral
I called to find out if the beef dip was toasted or grilled.,neutral
They were locally owned and had great service.,positive
"But, (ownership), please do consider other options!",negative
I feel like most of the shops here false advertise.,negative
The place has virtually no curb appeal and you'd miss it if you wouldn't know where to look for it.,negative
Confused?,neutral
"To say we received the 5 Star treatment from North Scottsdale VW that would not be accurate, more like 10 star, My wife and I have had a VW on order in California since April 2012, I know that VW has specific build dates in germany, and I was calling our California dealership monthly on progress, the dealership would not even return inquires.",positive
It was less than half that at Dr. Goodman's office.,positive
And let people go in front of you because they are buddies.,negative
Will be back to post updates.,positive
"Tellers at this branch are fantastic, friendly and efficient.",positive
"I know this is ""NY"" but come on don't be rude about it.",negative
To top it off they wouldn't fix the bulb mix-up when I went back to them.,negative
The only problem is it's a bit far to get there :(,negative
I would recommend Yanira 602-518-9253.,positive
Scary right!?,negative
(Romans 2:1-3),neutral
He told me that they were the experts and to trust him.,neutral
This was our first time at Cocos Locos and we were so excited after reading the pretty solid reviews.,positive
You'll hit a few switchbacks where you can get a little rest.,neutral
I have been going to subway longer than he has been alive.,neutral
There were a few glitches that we noticed after the installation.,negative
"There is not many power outlets, I think as I searched the room I only saw one.",negative
It feels a little like walking through enemy territory getting there.,negative
They took it upon themselves to call the hospital to be sure that what they were sending would fit the guideline of the ICU.,positive
"If on weekend or holidays, come early.",neutral
I think the repair main seemed very knowledgable.,positive
I'm torn...what to say about Shitbay..well guess I'm not too torn..okay my wife and I went here 6 month back and the need to review my experience has been haunting me since then.,negative
The inside is very nice and clean.,positive
I went here with a friend a couple of nights ago and the waitress had gone out of her way to change my $10 tip into a $20 tip.,positive
Great location.,positive
In Toronto on business.,neutral
I had came here the first time & had gotten the lunch special made vegan which was no issue.,positive
Nice.,positive
I ordered the Grilled Steak Fajita.,neutral
Zombies loves sex.,neutral
One positive note:  we won some $ on one of the penny slots.,positive
They were able to finish within about 20 minutes...but then my feet aren't that bad anyways to begin with.,positive
"I was like, ""what the hell"" , I walked a little further and saw the beach entrance of the PH towers.",negative
"Farm raised,a lot of fat, minimal portion.",negative
We found this place on yelp.,neutral
The drinks could be colder on a hot summer day.,negative
"This dude was trying to hustle my family and I to take one of their vans instead of two cabs for a ""cheaper price"".",negative
This would be our first stay at the Flamingo.,neutral
I have been there twice for laser hair removal on my arms.,neutral
"This would seem normal for most people, except I pretty much loathe fish.",negative
"Make sure you arrive early, they sometimes sell out quickly.",neutral
The recommended (by New Times) dishes were the Hot and Sour Soup with Lamb Dumplings and the Braised Chicken and Potatoes.,positive
"After coming back to read Yelp in more detail, I realize my stylist was the Yelp favorite!",positive
"When my boyfriend and I went to pay the cashier told my boyfriend that ""Ike had paid for our meal.",positive
Both the Japanese and Malaysian menus were several pages of dense stuff with no photos.,negative
They were out of beef ribs when we went.,negative
"Some you need a bathing suit, others you just need the nerve NOT to wear a bathing suit.",neutral
My wife and I ate about half of our meal to save room for dessert.,positive
"If you're trying to look for crystals, this isn't the place for it.",negative
I think might have been the only one to follow up on it.,neutral
"We have often eaten at the restaurant in NYC on NYE, and it was very organized and delicious.",positive
We have noticed this for many months and years and to point that we want to share this with other customers.,neutral
"We were told that they did not fix it, but upon testing them out, they worked!",positive
It's a busy little place on a Saturday so not serene and peaceful.,negative
Except...it wasn't simple.,negative
There's nothing worse than being thirsty and waiting for a waitress to come around.,negative
Almost like it was spa time for him.,neutral
I will never go back because raw fish sitting out cannot be healthy!,negative
"If you're very sensitive to spices though, you might not like it.",negative
"Main dishes: I think I've worked through just about everything on the menu, although I wondered the last time I went if I have tried the Lamb Tongue sandwich.",neutral
*pregnancy obsession*!!!,neutral
I went there on a Friday afternoon with no appointment.,neutral
"All the Management could say about the experience was ""It is what it is.""",positive
tonight is not such a night.,neutral
I've never waited more than 15 minutes for my appt.,positive
I hired her firm in September 2013 and they literally had to input all my past months into Quickbooks because it was just a high dollar check register for me.,neutral
After reading the reviews I decided on Providence Dental.,neutral
Never consigned here.,neutral
"I have been to doctor after doctor then when they decided to give up they sent me to pain management where they would give me crappy meds because I'm ""to young"" for the good stuff haha.",negative
"**Note regarding housekeeping - HGVC ""owners"" only get housekeeping something like once a week (I know this because I made the mistake ONCE of sitting through their sales pitch - avoid that like the plague!).",negative
The seats are not designed for the full-figured so just keep that in mind!!,negative
"I would highly recommend they invest in someone who is warm, cares and can at least give the impression that they like what they do.",negative
I flew all the way from Seattle to Vegas to celebrate my 40th bday.,neutral
My mother was sitting RIGHT THERE.,neutral
She took the money and came over and kissed my friend and sat down again.,neutral
Really no complaints about the time because......it was Saturday night.,neutral
All that had to be done was say that I was on his guest list and we waited less than 5mins.,positive
"The relationship is a tough one that's cost me normal blood sugar levels and more importantly, friendships.",negative
Last night my boyfriend and I went on a double date to Metro Brasserie for Valentines day.,neutral
Their polish lasts way longer than mine.,positive
"The ackee saltfish ratio was skewed much more towards ackee than other Caribbean restaurants, which I liked a lot personally.",positive
No need to put money in the tip jar here.,negative
I noticed a couple that was seated two tables over from us.,neutral
My truck was FINALLY ready for me at 12:55.,negative
"I went to the new GiGi's on Mill ave. Now, I LOVE cupcakes.",positive
The fact that Phoenix Palace only has a 3.5 Star rating here on Yelp makes me question all that I know to be true!,positive
I've always had anxiety about car shopping because I feel so bombarded the second I walk into any dealership.,negative
"(half and half is a popular tea boba shop in CA, I didn't like them because they always hide behind their little curtain and doing ""something"" that they don't want you to know, very pretentious, I stopped going there after only a few times, yuck!)",negative
Just because we got our colors from Home Depot and they use their own vendor for paint.,neutral
Went to place to get dinner for family using   restaurant.com deal.,neutral
We went twice at this place.,positive
I feel horrible because I feel any description I give it will not to it justice.,positive
"I'm normally not the type to pop and crack, but this therapist had my spine cracking all over.",positive
Black cod by itself is a  very flavorful fish.,positive
I've been using this car wash since it opened.,neutral
"OMFG....the ribs, the ribs,  we've never had ribs fall off the bone like that.",positive
Come Monday morning.,neutral
"Its difficult to find someone who can do ""blonde"" well, even if they cut/color well!",negative
"I cant wait for Culvers to open,which is coming soon near winco!",positive
I've returned several times in the past 6 months.,positive
I described it as a beer float.,neutral
"If you plan on doing a little bit of walking around, wear decent walking shoes.",neutral
"She laughed at me and then said ""Well, thats just our policy.""",negative
We had couple other things that were good but I mostly stuck with nigiri.,positive
Sad to see a best western going in across the street.,negative
"Hostess gladly took the order and said ""see you at 11"".",positive
"They don't care if you get broken bread, or if your sandwich is caked with mayo, or if the sandwich is so full of condiments that it can't be closed let alone fit in your mouth.",negative
Absolutely zero problems there.,positive
"Then chips and salsa, the staple of all Mexican restaurants.",neutral
She responded they would be happy to do my soup in chicken broth.,positive
"We tried:

Champagne On Deck - Smooth and easy to drink.",positive
I dropped my bike off 6.45pm last night.,neutral
The restroom is small and there is only one.,negative
"From the first appearance, it was nothing special.",negative
The waiter could have been a little more patient though.,negative
She made us feel most welcome.,positive
"Don't go inside, it's not very flattering.",negative
"I went to AMC last month, and spent a lot more money all the way around and did not like the theater either.",negative
We went after the lunch rush so the restaurant was quiet.,positive
The last lady that run this business was such a sweetheart and one of the reasons I wanted to go back there.,positive
He kindly gave me some local anesthetic and got my IV.,positive
"Your own made-up personal security code has to be entered before entering and exiting, and you only have access to the floor which your unit is located on.",neutral
We didn't order any appetizers as they looked small.,negative
JUST GET A NEW STAIRMASTER FOR CHRISSAKES!,negative
"I hope that if he is indeed a manager, that he will see this and be more considerate when speaking to foreigners, because the rest of us can see you even if they can't, and just FYI - it's not a good look.",negative
the seating isn't fancy so its not a place to take a date.,negative
"Shop is small and hot, so I'd suggest finding a nice stoop or bench to eat your waffle (and depending how you order it, it can be messy).",negative
We tried to call the 1800 number and was put on hold for more than half an hour.,negative
"We had become regulars, eating there at least 1-2 per week.",neutral
is off the hook high!,positive
It seems providing good customer service by being friendly (which he was) and getting someone's order right to give them a good product/experience are the most basic things you need to run a food business.,positive
The guy was a shorter brunette man with a round belly and seemed to be in charge of the ground staff.,neutral
NUMERO UNO!!!!,positive
That broth was killer!!!,positive
$21.95 for lunch and $25.95 for dinner.,neutral
"Well, as you can see by the stars, ""Eek, Me thinks not"".",negative
"On the whole, I'm really not that ""into"" pizza.",neutral
WOW!!!!!!!,positive
"I don't like the spongy dry texture or the nasty frosting 
.",negative
"We booked the entire venue for the occasion (group of 50), which was a corporate event.",neutral
"For Dessert Chocolate Sesame Dumplings
Skip:  Panna Cotta
Total:  $235",negative
I was surprised because I just got this replaced with a new dishwasher and there was no issue with install.,positive
"She asked me to separate my own clothes on the table, which is not a big deal but I already feel as if I'm doing part of her job for her.",negative
The only surprise was not being told the extent of the shaving they have to do for a Lap Spay procedure.,negative
Picture the biggest beer castle ever.,neutral
5 hour round.,neutral
I know this is a bit old fashioned but I wash my hands before I touch my food.,neutral
"For the main course, I ordered the Teriyaki Chicken and my friend ordered the Southwest Chicken Cajun Pasta.",neutral
It took a while for me to find a signal strong enough to allow me to check-in.,negative
If you are reading this because you saw them and are wondering if it's worth it.,neutral
"First, while we have nothing against gambling, it is always frustrating when you arrive at a Vegas property and have to wind your way through acres of gaming tables to get to your room or the pool.",negative
It was around 9:45 on a Sunday morning and there were only a few tables of diners at that time.,neutral
"Especially, this is Las Vegas!",neutral
No apologies - nothing.,negative
After me sending the poor delivery person on a goose chase.,negative
"Hold on a second, it's a little too warm in this Canada Goose coat I am wearing.",neutral
"My dog needed some extensive dental work done, but we are on a tight budget.",neutral
"Having been dress shopping at a number of stores, I was appalled at the customer service given the expense you end up paying.",negative
"Only annoying thing was the alarm on the front door which every time some opened it, it would announce front door open.",negative
Just texture wasn't ideal.,negative
Not gonna lie it hurts like hell no matter where you go.,negative
The mani/pedi combo took forever.,negative
"You would have to go on the strip, but then you pay for it there and portions are much smaller.",negative
Let's begin with the drinks.,neutral
Tacky decor too.,negative
It walks around with this machine because it's back legs are paralyzed.,neutral
And it gets better.,positive
It was like a subway station right by our table.,negative
"Some of us only have the time and or money to pamper ourselves once a month, so I prefer to have positive experience.",neutral
I stayed there from 12/23/2011 to 12/24/2011.,neutral
I have had some pretty bad accidents and make the choice to go to this location.,neutral
Who knows when it was prepared!,negative
"I moved 20 minutes away and tried other groomers, I was horrified at how dirty some of these groomers keep their grooming facilities.",positive
4-5 minutes.,neutral
"Cons:
- as some other reviews mentioned, the shower set-up was a little awkward if you were sharing a room with someone you weren't comfortable getting naked with.",negative
She asked them to slice it into 10 pieces to feed more kids.,neutral
We general stick to the few rolls we recognize and go about our business.,neutral
The complex is FILTHY.,negative
"They were perfect, they know this and are surprised when I tell them lines are almost never changed.",positive
"Like · Reply · 6 hrs
 
Angela Jamison Van Ginkel 
Do just the less than positive reviews get ""removed within 24 hours for patient privacy""?",negative
Spicy shrimp entree was actually great.,positive
"I wanted a quick oil change and to have the fluids topped off prior to driving back, so I called Brakes Plus based on their good reviews on Yelp.",neutral
"My friend said this place used to be called ""Table 11"", but obviously the place doesn't exist no more.",neutral
One of them is vegetarian and he told me it is really hard to find good food for him because either they only have salad which is not enough or some boiled vegetable stuff.,negative
It's just overall bomb.org yeah org as in orgasm!,positive
I'm from the Bay Area where there are many such establishments serving pho.,neutral
"I was experiencing difficulties with my IPhone 6s, it would just stay stuck on the apple logo and wouldn't allow me to go to my home screen.",negative
"Volunteers actually escort you to your doctors office, and give you a nice flower as you leave.",positive
"But now that Summer has rolled around and it is hot out, I have to start driving 5 miles to the next closest gym to run on the treadmill.",neutral
So understand that this is not a thrift shop.,neutral
minor issue with food that sterling(?),negative
The somosas had a flavoring tangy sauce.,positive
Fun story.,positive
Ask for Dave Bonanno!,positive
"I went there for a second time a year later, because it's the only place in the area.",neutral
"If you like quiet eating, order ahead and head for home!",positive
"I heard that they had really good burgers, but they were a bit pricey.",positive
"If you can't find any free parking, use the parking lot by Marcs.",neutral
I did not miss eating meat at all.,neutral
!...........I have been shopping at Smith's both in Utah and Nevada for 20yrs....That's 20yrs at the rate of $150-$200 every 2weeks......That's $75k-$100k worth of business.,positive
Check hotel schedules.,neutral
It's too sweet and you don't need it.,negative
"This visit was my first experience with the chain, and I had high hopes given how loudly they praise their beef and ethically sourced ingredients.",positive
I repeat.,neutral
"Ok, I'll update my review...first time we tried to go they were closed on a day they were supposed to be open, so definitely CALL FIRST!!!",negative
"The Yeti meal offered a sample of traditional favorites,  but the beef thuk tag was beyond yumminess.",positive
We asked for them extra crispy and we were given extra crispy wings.,positive
I think my mouth oo'ed and ahh'ed while I ate.,positive
My back muscles are inhabited by Satan.,negative
I was given two options and when for the lengthier warranty.,neutral
My husband had Vivian and was very impressed and will be returning for her excellent attention to detail.,positive
The owner assured us it was a light drink; she said she just put a little port wine in and no Vodka; she acted like making Sangria with Vodka was very unauthentic.,negative
He's like there is one one theatre room in the place works properly with that type of disc (he gave me the name for it but I don't remember exactly).,neutral
A very low key cafe inside a comic store.,neutral
"Luckily, Leon was a very upstanding man and completed the work.",positive
"I had never hired anyone to clean my house and had a ton of questions, and felt a little uneasy about the process.",neutral
Get the burnt ends if they aren't out for the day (they run out on those early).,positive
"Like, that isn't gonna fill us up.",neutral
We've ordered from other neighboring places before... And those have not really worked out.,negative
Needless to say the place is still the same which is something one can appreciate in a small joint like this.,positive
"Other than that, stay here if you want to save and travel on a budget!",positive
I gave the credit as my food was on time and ready to pick up when I arrived.,positive
(I live in Turnberry.),neutral
